"","Est.Lag3","2.5%-Lag3","97.5%-Lag3","SE","Factor","Region"
"1",0.558048578788886,0.13848767785277,2.24870704106521,0.711066466143771,"p075_p95_2d","Antofagasta"
"2",2.08402881263355,0.272445848307513,15.9414287971993,1.03808966487047,"p075_p95_2d","Atacama"
"3",2.99548478087441,0.627389271595959,14.3020122891563,0.797613720125575,"p075_p95_2d","Aysen"
"4",0.79011811756128,0.523286680232149,1.19301075926799,0.21023498073841,"p075_p95_2d","Biobio"
"5",2.01194225292996,0.731066850588815,5.53699244585444,0.516515064064279,"p075_p95_2d","Coquimbo"
"6",1.12500083748672,0.65232388936617,1.94018171797382,0.278065240972468,"p075_p95_2d","La.Araucania"
"7",0.935513765045039,0.479071543927498,1.82683779840865,0.341458270516299,"p075_p95_2d","Los.Lagos"
"8",2.17462298513801,0.696074719369205,6.79378951124101,0.581211485174698,"p075_p95_2d","Los.Rios"
"9",0.867850179875759,0.384555417939139,1.95853159148465,0.41527864486914,"p075_p95_2d","Maule"
"10",0.74150057367954,0.276632757176554,1.98755601606565,0.503062863828401,"p075_p95_2d","Metropolitana.de.Santiago"
"11",0.844669449271702,0.495796017565465,1.43903229000575,0.27183192319104,"p075_p95_2d","Nuble"
"12",1.42020393860714,1.01355717318359,1.990000446546,0.172112541737393,"p075_p95_2d","O.Higgins"
"13",0.556699676395853,0.268953581519653,1.15229746318363,0.371173712543881,"p075_p95_2d","Valparaiso"
"14",0.601484215498962,0.179543282417705,2.01501975803649,0.616839899188335,"p10_p95_2d","Antofagasta"
"15",2.08402881263355,0.272445848307513,15.9414287971993,1.03808966487047,"p10_p95_2d","Atacama"
"16",2.35777982002134,0.858010055152792,6.47909152849022,0.515754315011077,"p10_p95_2d","Aysen"
"17",0.974632574180871,0.673967940225146,1.40942706315838,0.188206524476676,"p10_p95_2d","Biobio"
"18",2.01194225292996,0.731066850588815,5.53699244585444,0.516515064064279,"p10_p95_2d","Coquimbo"
"19",1.20835117856719,0.723293482130385,2.01870002539509,0.261840007525305,"p10_p95_2d","La.Araucania"
"20",0.935513765045039,0.479071543927498,1.82683779840865,0.341458270516299,"p10_p95_2d","Los.Lagos"
"21",1.54054643024996,0.497606130540974,4.76940125551865,0.576583857997262,"p10_p95_2d","Los.Rios"
"22",1.41432424326086,0.867591510205914,2.3055931755264,0.249334242738129,"p10_p95_2d","Maule"
"23",0.846347643281308,0.46926391305694,1.52644239916422,0.300905976398911,"p10_p95_2d","Metropolitana.de.Santiago"
"24",1.10058254876014,0.692334924978607,1.74956065761495,0.236496730489985,"p10_p95_2d","Nuble"
"25",1.40441247992219,0.980842885587354,2.0108974054291,0.183147263956131,"p10_p95_2d","O.Higgins"
"26",0.847668506114134,0.487448305071758,1.47408840851747,0.282303862311794,"p10_p95_2d","Valparaiso"
"27",1.45656984313278,0.120711888230272,17.5756981274012,1.27065238459534,"p05_p90_2d","Antofagasta"
"28",0.952999502438653,0.207476929975388,4.3773929552363,0.777868491937412,"p05_p90_2d","Atacama"
"29",5.70388118456179,1.62746752102849,19.990728015904,0.63986977518322,"p05_p90_2d","Aysen"
"30",0.518318013646355,0.374649988666388,0.717078797270508,0.165613631599106,"p05_p90_2d","Biobio"
"31",1.12274510571875,0.536522874177595,2.34949269282812,0.376753226844123,"p05_p90_2d","Coquimbo"
"32",0.983517760310947,0.658066970958023,1.46992210145244,0.205018558193156,"p05_p90_2d","La.Araucania"
"33",0.787506226522442,0.488130015711694,1.27049359156374,0.244029729693773,"p05_p90_2d","Los.Lagos"
"34",0.906883266685747,0.365195966881959,2.25204365321057,0.464079769461297,"p05_p90_2d","Los.Rios"
"35",0.428355217121964,0.292473382653095,0.627367148323516,0.194686809486544,"p05_p90_2d","Maule"
"36",2.48507923811131,1.68314315067012,3.66909898141055,0.198800376048257,"p05_p90_2d","Metropolitana.de.Santiago"
"37",0.758868810527124,0.472327480076534,1.21924278362449,0.241920954829481,"p05_p90_2d","Nuble"
"38",1.47062457616419,1.04603613198494,2.06755443515527,0.173819155317533,"p05_p90_2d","O.Higgins"
"39",0.657079123563188,0.410384266360558,1.05206999881237,0.240162824804765,"p05_p90_2d","Valparaiso"
"40",1.2820036727718,0.372069910257569,4.41727044216675,0.63118391189578,"p075_p90_2d","Antofagasta"
"41",1.37277017731317,0.433231902017939,4.34985962700966,0.588435735806228,"p075_p90_2d","Atacama"
"42",5.14634456924091,1.36721557173674,19.3713873458246,0.676293257664638,"p075_p90_2d","Aysen"
"43",0.602971842369784,0.439263591695459,0.827692186569556,0.16162074032087,"p075_p90_2d","Biobio"
"44",1.00154982862184,0.569805604786866,1.76042855806523,0.287764802762522,"p075_p90_2d","Coquimbo"
"45",0.82913781616288,0.568538355649713,1.20918757962376,0.192512520169785,"p075_p90_2d","La.Araucania"
"46",0.957511220386421,0.665895761124399,1.37683371886582,0.185311719402934,"p075_p90_2d","Los.Lagos"
"47",2.05833015970004,0.783731837208412,5.40583251207664,0.492653651360067,"p075_p90_2d","Los.Rios"
"48",0.553736736682385,0.385400169290989,0.795599997051755,0.184905017069375,"p075_p90_2d","Maule"
"49",2.22829535197772,1.5814979581676,3.13961845477092,0.174934032981503,"p075_p90_2d","Metropolitana.de.Santiago"
"50",0.839989939481213,0.577501408308426,1.22178593554671,0.191166285141306,"p075_p90_2d","Nuble"
"51",1.32804497476683,1.02465889194432,1.72125911253914,0.132322915222287,"p075_p90_2d","O.Higgins"
"52",0.747428763733592,0.476144419917413,1.17327796670015,0.230064324408752,"p075_p90_2d","Valparaiso"
"53",1.18397570269004,0.503718017779706,2.78290316224786,0.436036926000123,"p10_p90_2d","Antofagasta"
"54",1.37277017731317,0.433231902017939,4.34985962700966,0.588435735806228,"p10_p90_2d","Atacama"
"55",2.26778100648906,1.0633473730205,4.8364540355087,0.386425463775432,"p10_p90_2d","Aysen"
"56",0.694533175145046,0.532379295556975,0.906076429723656,0.135657458330681,"p10_p90_2d","Biobio"
"57",0.819141244827191,0.528872412990291,1.2687225926253,0.223223138305658,"p10_p90_2d","Coquimbo"
"58",0.876958162469152,0.603529565458844,1.27426337123449,0.190648532102591,"p10_p90_2d","La.Araucania"
"59",0.957511220386421,0.665895761124399,1.37683371886582,0.185311719402934,"p10_p90_2d","Los.Lagos"
"60",1.60765321062429,0.608241622568505,4.24921404542565,0.49590633325413,"p10_p90_2d","Los.Rios"
"61",0.85556865684131,0.665214512636349,1.10039350114029,0.128398675451122,"p10_p90_2d","Maule"
"62",1.75012966745607,1.31709004506211,2.32554627862629,0.145035873797892,"p10_p90_2d","Metropolitana.de.Santiago"
"63",1.15347589558651,0.826395664019851,1.610011644092,0.170136549601517,"p10_p90_2d","Nuble"
"64",1.33032967287862,1.04578519733256,1.69229497898367,0.122787357056246,"p10_p90_2d","O.Higgins"
"65",0.880534332540439,0.584811406285343,1.32579614974905,0.208799503288204,"p10_p90_2d","Valparaiso"
"66",0.560121335127805,0.129326817527113,2.42591533654327,0.747876375255786,"p05_p80_2d","Antofagasta"
"67",0.436163786935339,0.124777596660905,1.52462344302693,0.638524439684403,"p05_p80_2d","Atacama"
"68",2.18840305137398,0.844423158656369,5.67145496445561,0.485862812926184,"p05_p80_2d","Aysen"
"69",0.765155579590446,0.612694770769924,0.955554199104208,0.113375705855894,"p05_p80_2d","Biobio"
"70",1.58718550119898,0.852290682961252,2.95574956476531,0.317245602846802,"p05_p80_2d","Coquimbo"
"71",0.961216309859908,0.691816700948707,1.33552253519419,0.167798202942381,"p05_p80_2d","La.Araucania"
"72",0.673677900457625,0.442350516821936,1.02597803394832,0.214621041622844,"p05_p80_2d","Los.Lagos"
"73",0.70953366793475,0.427140098056002,1.17862506522845,0.258931232723383,"p05_p80_2d","Los.Rios"
"74",0.582128325798536,0.441333395370263,0.76783989440161,0.141273170465281,"p05_p80_2d","Maule"
"75",1.70489289282094,1.31728021307601,2.20656147958371,0.131600950330946,"p05_p80_2d","Metropolitana.de.Santiago"
"76",0.972546531287195,0.724663239802346,1.30522248620854,0.150110345716736,"p05_p80_2d","Nuble"
"77",1.03913508370939,0.773691783661233,1.39564842873984,0.150497874558701,"p05_p80_2d","O.Higgins"
"78",0.645747788415981,0.440351603787519,0.946948308255372,0.195327823796971,"p05_p80_2d","Valparaiso"
"79",0.66393218360667,0.27340826002233,1.61226271800537,0.45266845823582,"p075_p80_2d","Antofagasta"
"80",0.575470811211703,0.212017110031902,1.56198079724238,0.509459121000348,"p075_p80_2d","Atacama"
"81",0.51431703869685,0.246492953668161,1.07314230430297,0.375265300976628,"p075_p80_2d","Aysen"
"82",0.849932182023879,0.663937888655507,1.08803056186885,0.126006374849422,"p075_p80_2d","Biobio"
"83",1.09826134570259,0.650448076897984,1.85438012088033,0.267261104373909,"p075_p80_2d","Coquimbo"
"84",0.83753509933095,0.636923218978067,1.10133375846588,0.139703617861757,"p075_p80_2d","La.Araucania"
"85",0.961525201379404,0.708255224967596,1.30536377324996,0.155980549440512,"p075_p80_2d","Los.Lagos"
"86",0.998255104932236,0.61799603573398,1.61249133797393,0.244661035012402,"p075_p80_2d","Los.Rios"
"87",0.636329541435134,0.492209676612947,0.822647957856905,0.13102882522347,"p075_p80_2d","Maule"
"88",1.664141933564,1.33070057940923,2.08113561976174,0.114085810838298,"p075_p80_2d","Metropolitana.de.Santiago"
"89",0.935357606008716,0.743089216036902,1.17737390374793,0.117406652046977,"p075_p80_2d","Nuble"
"90",1.01953700763199,0.804756318248542,1.29164032187215,0.120698323880199,"p075_p80_2d","O.Higgins"
"91",0.713027422530858,0.49697952046385,1.0229960880611,0.184172293142691,"p075_p80_2d","Valparaiso"
"92",0.884059319945163,0.474104646993874,1.64849867247136,0.317912011513901,"p10_p80_2d","Antofagasta"
"93",0.418820978245999,0.157319767482043,1.11499663790793,0.499582189886804,"p10_p80_2d","Atacama"
"94",0.914359106439073,0.535843317091286,1.5602556733681,0.272648678483822,"p10_p80_2d","Aysen"
