"","RERI","SE","2.5%-CI","97.5%-CI","Factor","Region"
"90",0.617914268197708,0.438982685505094,-0.242491795392277,1.47832033178769,"TAVG(>95th)-PM2.5(>80th)-2d","Yamagata"
"91",-0.0846963698653658,0.332913073504799,-0.737205993934772,0.567813254204041,"TAVG(>95th)-PM2.5(>80th)-2d","Yamaguchi"
"92",-0.785893848652278,0.455217973350229,-1.67812107641873,0.106333379114171,"TAVG(>95th)-PM2.5(>80th)-2d","Yamanashi"
"93",0.94300797455155,0.31514626913445,0.325321287048027,1.56069466205507,"TAVG(>95th)-PM2.5(>70th)-2d","Aichi"
"94",0.635691207466341,0.549897832124469,-0.442108543497619,1.7134909584303,"TAVG(>95th)-PM2.5(>70th)-2d","Akita"
"95",0.111194954620424,0.297174329669727,-0.471266731532241,0.693656640773088,"TAVG(>95th)-PM2.5(>70th)-2d","Aomori"
"96",-0.0301461047971384,0.202088837405615,-0.426240226112144,0.365948016517867,"TAVG(>95th)-PM2.5(>70th)-2d","Chiba"
"97",0.0255039922951139,0.325727339746467,-0.612921593607961,0.663929578198189,"TAVG(>95th)-PM2.5(>70th)-2d","Ehime"
"98",-0.106947252011234,0.368805301611315,-0.829805643169411,0.615911139146944,"TAVG(>95th)-PM2.5(>70th)-2d","Fukui"
"99",0.149178871775893,0.19218612091976,-0.227505925226836,0.525863668778622,"TAVG(>95th)-PM2.5(>70th)-2d","Fukuoka"
"100",-0.42557095058955,0.280772726690554,-0.975885494903037,0.124743593723936,"TAVG(>95th)-PM2.5(>70th)-2d","Fukushima"
"101",0.0229281843089748,0.241715541168122,-0.450834276380545,0.496690644998495,"TAVG(>95th)-PM2.5(>70th)-2d","Gifu"
"102",-0.061946684389292,0.358006875982177,-0.76364016131436,0.639746792535776,"TAVG(>95th)-PM2.5(>70th)-2d","Gunma"
"103",-0.0386604868817852,0.271072163701015,-0.569961927735775,0.492640953972205,"TAVG(>95th)-PM2.5(>70th)-2d","Hiroshima"
"104",-0.491936366135474,0.28237732707309,-1.04539592719873,0.0615231949277816,"TAVG(>95th)-PM2.5(>70th)-2d","Hokkaido"
"105",-0.0757649487813019,0.241251547951467,-0.548617982766177,0.397088085203573,"TAVG(>95th)-PM2.5(>70th)-2d","Hyogo"
"106",0.184625576062038,0.355288448345139,-0.511739782694434,0.88099093481851,"TAVG(>95th)-PM2.5(>70th)-2d","Ibaraki"
