"","Est.Lag3","2.5%-Lag3","97.5%-Lag3","SE","Factor","Region"
"1",0.923504196587263,0.661880947838619,1.28853988606155,0.169946817295545,"p2.5_2d","Aichi"
"2",1.36116740199896,0.655601926021247,2.82606963574503,0.372733486660929,"p2.5_2d","Akita"
"3",0.746906154270482,0.426526131726,1.30793581399016,0.28585520768684,"p2.5_2d","Aomori"
"4",1.16265779636587,0.733460990853027,1.84300619706879,0.235049958432243,"p2.5_2d","Chiba"
"5",0.977886638361004,0.595065650220395,1.60698618233268,0.253434256738609,"p2.5_2d","Ehime"
"6",0.69162508827394,0.373842487803082,1.27953691283453,0.313888153357283,"p2.5_2d","Fukui"
"7",0.79865231777593,0.612664679230918,1.0411005339651,0.135261635473013,"p2.5_2d","Fukuoka"
"8",1.55085416029421,1.000691158946,2.40348743465978,0.223532133016165,"p2.5_2d","Fukushima"
"9",0.94616524372716,0.633930282056016,1.41218789159873,0.204329390755013,"p2.5_2d","Gifu"
"10",0.295709154019248,0.136619638750111,0.64005368899212,0.393974422224495,"p2.5_2d","Gunma"
"11",1.01866795503325,0.747600953616089,1.38801909975158,0.1578507450469,"p2.5_2d","Hiroshima"
"12",0.89334912122371,0.533120557570302,1.49698345160125,0.263387427709723,"p2.5_2d","Hokkaido"
"13",0.900989980534006,0.683094666861142,1.18839010814249,0.141258046014291,"p2.5_2d","Hyogo"
"14",1.27820816882143,0.660214461241807,2.47467485000067,0.337072410397255,"p2.5_2d","Ibaraki"
"15",1.30085101801667,0.715112430875245,2.36635988693955,0.305278151499226,"p2.5_2d","Ishikawa"
"16",0.54859973593522,0.28096054153526,1.07118839045383,0.34141181396575,"p2.5_2d","Iwate"
"17",0.764603863362417,0.45313341325074,1.29016985014353,0.26692902806101,"p2.5_2d","Kagawa"
"18",1.34878077131431,0.974198446050932,1.86739116290082,0.165993511768972,"p2.5_2d","Kagoshima"
"19",0.881582643300486,0.525298013014856,1.4795181738993,0.264164550564133,"p2.5_2d","Kanagawa"
"20",0.628968115988224,0.429707775820922,0.920627722349246,0.19437866301175,"p2.5_2d","Kochi"
"21",0.60025936260921,0.382869909943685,0.941080228668301,0.229425931096071,"p2.5_2d","Kumamoto"
"22",1.19633752105271,0.785488060407301,1.82208175581487,0.214654375623466,"p2.5_2d","Kyoto"
"23",1.24460241196449,0.826761645184337,1.87361759328161,0.208705351753395,"p2.5_2d","Mie"
"24",0.816360856185761,0.458736772184709,1.45278313822204,0.294076790694665,"p2.5_2d","Miyagi"
"25",0.622595925056095,0.41274521076662,0.939140360166725,0.209732034202097,"p2.5_2d","Miyazaki"
"26",0.865805338122654,0.528364164591955,1.41875421112369,0.25198133883435,"p2.5_2d","Nagano"
"27",0.534178050274563,0.26718902021791,1.06795626991863,0.353462036808437,"p2.5_2d","Nagasaki"
"28",0.871534100888653,0.554337876554675,1.3702323458983,0.230861694604192,"p2.5_2d","Nara"
"29",0.999705071641396,0.603122698884441,1.65705955374267,0.257831089930646,"p2.5_2d","Niigata"
"30",0.614031362957227,0.363553547864335,1.03708110376028,0.26741277529515,"p2.5_2d","Oita"
"31",0.62513837653795,0.405093650135678,0.964710233521594,0.22135853303154,"p2.5_2d","Okayama"
"32",1.39205688756004,0.781399331256862,2.47993861869117,0.294623465186349,"p2.5_2d","Okinawa"
"33",0.902570117584036,0.695613633578926,1.17109955560299,0.132886114147853,"p2.5_2d","Osaka"
"34",0.571742090233033,0.342705212075896,0.95384898223154,0.261136105005136,"p2.5_2d","Saga"
"35",1.11547281505963,0.686423971641397,1.8126983504986,0.2477281092599,"p2.5_2d","Saitama"
"36",1.11372696575244,0.731973253278384,1.69458070863745,0.21414848748322,"p2.5_2d","Shiga"
"37",0.604780285659288,0.333530463837107,1.09662904465831,0.303643855470429,"p2.5_2d","Shimane"
"38",1.45407584129618,1.00409972460861,2.10570374677213,0.188921427886795,"p2.5_2d","Shizuoka"
"39",0.908331233507277,0.497556824753891,1.65823397191458,0.307097140943586,"p2.5_2d","Tochigi"
"40",1.14303349443909,0.721662531793598,1.81043841386977,0.234638671337006,"p2.5_2d","Tokushima"
"41",1.0751222011504,0.701914700316482,1.64676384022917,0.217543651735899,"p2.5_2d","Tokyo"
"42",0.606933421617089,0.236640691933998,1.55665610705097,0.480557900655097,"p2.5_2d","Tottori"
"43",1.68089673876784,1.02561335877285,2.75485281293623,0.252064117278687,"p2.5_2d","Toyama"
"44",0.685068408756352,0.400588800397901,1.1715722561634,0.273771986901134,"p2.5_2d","Wakayama"
"45",1.42614489429034,0.687290466193512,2.95928629822978,0.372442148849905,"p2.5_2d","Yamagata"
"46",0.839900611871329,0.611340057717296,1.15391266925297,0.162059203391669,"p2.5_2d","Yamaguchi"
"47",0.833239358289138,0.433507431995593,1.60155922819139,0.333379598141278,"p2.5_2d","Yamanashi"
"48",0.873786177102174,0.659533056055359,1.15764066150271,0.143524883882068,"p5_2d","Aichi"
"49",1.13719655802722,0.692529209856905,1.86738117783677,0.253051045583144,"p5_2d","Akita"
"50",0.6792620062793,0.44922642196123,1.02709202001124,0.210963000354775,"p5_2d","Aomori"
"51",1.14687351123762,0.869534829436324,1.51266954036927,0.141245678733991,"p5_2d","Chiba"
"52",0.921041842494358,0.665026169322016,1.2756160806277,0.166165846483251,"p5_2d","Ehime"
"53",1.17960274896178,0.78476901825766,1.77308559969341,0.20793421733529,"p5_2d","Fukui"
"54",0.937187772136967,0.782325575007626,1.12270510935871,0.0921510142614262,"p5_2d","Fukuoka"
"55",1.43410674366203,1.03286361695098,1.9912233507539,0.16745563921569,"p5_2d","Fukushima"
"56",0.833330773143804,0.602171543196723,1.15322649386901,0.16576237743433,"p5_2d","Gifu"
"57",0.67931629197364,0.437142769758876,1.05565196650824,0.224915864203313,"p5_2d","Gunma"
"58",1.23292549181634,1.00442060381776,1.51341505997856,0.104583009663133,"p5_2d","Hiroshima"
"59",0.89172561935512,0.653658055873242,1.21649931958993,0.15845909502129,"p5_2d","Hokkaido"
"60",0.776103649008285,0.609322954720216,0.988534683188738,0.12343984431129,"p5_2d","Hyogo"
"61",1.08491678458777,0.739759389826636,1.59111793059647,0.195377866827342,"p5_2d","Ibaraki"
"62",1.77662126241463,1.13498720055341,2.78098564329601,0.228622578286677,"p5_2d","Ishikawa"
"63",0.745565772806356,0.474761558468192,1.17083683728277,0.230274976723894,"p5_2d","Iwate"
"64",0.905867010450922,0.655569618540664,1.25172829462412,0.164996911116237,"p5_2d","Kagawa"
"65",1.16143201069504,0.886725092721611,1.52124297207706,0.137693351441806,"p5_2d","Kagoshima"
"66",1.07672395581739,0.788179859207569,1.47090091619016,0.159162120728996,"p5_2d","Kanagawa"
"67",0.802594874798211,0.586437358620628,1.09842683721156,0.160096929112199,"p5_2d","Kochi"
"68",0.631690355912946,0.47172141134339,0.845907555090707,0.148987814106102,"p5_2d","Kumamoto"
"69",0.966537060413085,0.706797606617116,1.32172757859668,0.159684203962606,"p5_2d","Kyoto"
"70",0.872516344645272,0.655099661707451,1.16209000885291,0.146224119392073,"p5_2d","Mie"
"71",0.983165932456501,0.662534532337481,1.45896584036572,0.201383918440442,"p5_2d","Miyagi"
"72",1.30429469094947,0.963170094689829,1.76623490515121,0.154690434690347,"p5_2d","Miyazaki"
"73",1.03233001031325,0.744716336276596,1.43102171696895,0.166620553100591,"p5_2d","Nagano"
"74",0.770375059826015,0.489449687485894,1.21254083509664,0.231430688171799,"p5_2d","Nagasaki"
"75",0.903756735963412,0.702932227112332,1.16195588464422,0.128216511557268,"p5_2d","Nara"
"76",0.951976337938971,0.653963930627728,1.38579347507101,0.191579021016329,"p5_2d","Niigata"
"77",0.798412342905724,0.543551524660905,1.17277247948461,0.196177421529185,"p5_2d","Oita"
"78",0.800350361672626,0.57380623292886,1.11633625546364,0.169777516564707,"p5_2d","Okayama"
"79",1.43513610715693,0.883758030980138,2.33051986388323,0.247367641015127,"p5_2d","Okinawa"
"80",0.93522668252785,0.774649085697228,1.1290905312627,0.0961134023041594,"p5_2d","Osaka"
"81",0.717203207089411,0.509329188278432,1.0099174602539,0.174628040756357,"p5_2d","Saga"
"82",1.11929602294708,0.853529663797604,1.46781493382546,0.138306071316159,"p5_2d","Saitama"
