"","RERI","SE","2.5%-CI","97.5%-CI","Factor","Region"
"62",0.680464681255753,0.267435238496097,0.156291613803404,1.2046377487081,"joint_p10_p90_2d","Metropolitana.de.Santiago"
"63",-0.154211873508727,0.402686210282578,-0.943476845662579,0.635053098645126,"joint_p10_p90_2d","Nuble"
"64",0.62881918306237,0.229822192231963,0.178367686287722,1.07927067983702,"joint_p10_p90_2d","O.Higgins"
"65",0.0823055729062945,0.238285595177705,-0.384734193642007,0.549345339454596,"joint_p10_p90_2d","Valparaiso"
"66",-0.16060280486379,0.855000936804998,-1.83640464100159,1.51519903127401,"joint_p05_p80_2d","Antofagasta"
"67",0.683332845884847,1.946612438422,-3.13202753342227,4.49869322519196,"joint_p05_p80_2d","Atacama"
"68",1.18733983643932,1.17603102315923,-1.11768096895277,3.49236064183141,"joint_p05_p80_2d","Aysen"
"69",0.19111969687856,0.355749170961345,-0.506148678205677,0.888388071962797,"joint_p05_p80_2d","Biobio"
"70",0.370510971020756,0.441203552524528,-0.494247991927319,1.23526993396883,"joint_p05_p80_2d","Coquimbo"
"71",0.320439961321561,0.204280294108482,-0.0799494151310642,0.720829337774187,"joint_p05_p80_2d","La.Araucania"
"72",-0.800049697630037,0.53851068683466,-1.85553064382597,0.255431248565897,"joint_p05_p80_2d","Los.Lagos"
"73",-0.74424246833501,0.546935900237685,-1.81623683280087,0.327751896130853,"joint_p05_p80_2d","Los.Rios"
"74",-0.400042197693279,0.521730181000304,-1.42263335245388,0.622548957067317,"joint_p05_p80_2d","Maule"
"75",0.285760273955376,0.426785133775178,-0.550738588243972,1.12225913615472,"joint_p05_p80_2d","Metropolitana.de.Santiago"
"76",0.367810209289143,0.726910203034732,-1.05693378865893,1.79255420723722,"joint_p05_p80_2d","Nuble"
"77",-0.205197663514117,0.372924334694408,-0.936129359515157,0.525734032486923,"joint_p05_p80_2d","O.Higgins"
"78",-0.261285566334555,0.350736446390233,-0.948729001259412,0.426157868590302,"joint_p05_p80_2d","Valparaiso"
"79",-0.313589686555114,0.570242769994771,-1.43126551574486,0.804086142634637,"joint_p075_p80_2d","Antofagasta"
"80",-1.45378799763741,1.42145279212542,-4.23983547020324,1.33225947492842,"joint_p075_p80_2d","Atacama"
"81",-0.503068961264979,0.665998510263221,-1.80842604138089,0.802288118850934,"joint_p075_p80_2d","Aysen"
"82",-0.198919902479562,0.332714502670444,-0.851040327713633,0.453200522754509,"joint_p075_p80_2d","Biobio"
"83",0.625935162269493,0.515690013567535,-0.384817264322876,1.63668758886186,"joint_p075_p80_2d","Coquimbo"
